Rel. Cm-1,Intensity (A.U.)
5.46249E+02,0.0778143676058041
5.48900E+02,0.076594706671545
5.51551E+02,0.072447859495061
5.54201E+02,0.0709842663739473
5.56850E+02,0.0683010123185743
5.59498E+02,0.0680570801317225
5.62146E+02,0.0700085376265399
5.64793E+02,0.0679351140382966
5.67439E+02,0.0675692157580188
5.70084E+02,0.0650079277960718
5.72729E+02,0.0656177582632014
5.75373E+02,0.0652518599829236
5.78016E+02,0.0640321990486645
5.80658E+02,0.0681790462251484
5.83300E+02,0.0720819612147805
5.85940E+02,0.0653738260763496
5.88580E+02,0.0614709110867174
5.91220E+02,0.0656177582632014
5.93858E+02,0.0650079277960718
5.96496E+02,0.0612269788998656
5.99133E+02,0.0569581656299558
6.01769E+02,0.0586656909379186
6.04404E+02,0.0579338943773631
6.07039E+02,0.0518355897060617
6.09673E+02,0.0512257592389321
6.12306E+02,0.0534211489205986
6.14938E+02,0.0546408098548606
6.17570E+02,0.0570801317233817
6.20200E+02,0.0515916575192099
6.22830E+02,0.0495182339309665
6.25460E+02,0.048786437370411
6.28088E+02,0.0530552506403209
6.30716E+02,0.051347725332358
6.33343E+02,0.0550067081351383
6.35969E+02,0.0532991828271727
6.38595E+02,0.0467130137821677
6.41219E+02,0.046225149408464
6.43843E+02,0.0481766069032814
6.46467E+02,0.0453713867544826
6.49089E+02,0.0411025734845699
6.51711E+02,0.0386632516160516
6.54332E+02,0.034394438346139
6.56952E+02,0.0364678619343824
6.59571E+02,0.0445176241004984
6.62190E+02,0.0461031833150381
6.64808E+02,0.0461031833150381
6.67425E+02,0.0490303695572629
6.70042E+02,0.0515916575192099
6.72657E+02,0.0526893523600431
6.75272E+02,0.0459812172216122
6.77886E+02,0.0363458958409564
6.80500E+02,0.0400048786437367
6.83112E+02,0.0392730820831812
6.85724E+02,0.0387852177094775
6.88335E+02,0.0397609464568849
6.90946E+02,0.039638980363459
6.93555E+02,0.0382973533357711
6.96164E+02,0.0404927430174404
6.98772E+02,0.0434199292596651
7.01380E+02,0.039638980363459
7.03986E+02,0.0370776924015119
7.06592E+02,0.0378094889620674
7.09197E+02,0.0390291498963294
7.11802E+02,0.0420783022319801
7.14405E+02,0.0425661666056837
7.17008E+02,0.0442736919136466
7.19610E+02,0.0504939626783739
7.22211E+02,0.0551286742285642
7.24812E+02,0.0613489449932915
7.27412E+02,0.0719599951213546
7.30011E+02,0.087205756799608
7.32609E+02,0.114038297353335
7.35207E+02,0.156238565678741
7.37804E+02,0.243688254665203
7.40400E+02,0.356628857177705
7.42995E+02,0.40468349798756
7.45590E+02,0.377241126966704
7.48184E+02,0.281375777533845
7.50777E+02,0.20636663007684
7.53370E+02,0.150018294914013
7.55961E+02,0.110745212830832
7.58552E+02,0.08842541773387
7.61142E+02,0.0811074521283067
7.63732E+02,0.0790340285400661
7.66320E+02,0.0672033174777411
7.68908E+02,0.0652518599829236
7.71496E+02,0.069886571533114
7.74082E+02,0.068788876692278
7.76668E+02,0.0667154531040374
7.79253E+02,0.0629345042078284
7.81837E+02,0.0665934870106115
7.84420E+02,0.0776924015123782
7.87003E+02,0.085742163678497
7.89585E+02,0.0902549091352587
7.92166E+02,0.0975728747408221
7.94747E+02,0.105866569093793
7.97327E+02,0.120380534211488
7.99906E+02,0.137455787291133
8.02484E+02,0.157946090986706
8.05062E+02,0.180875716550798
8.07639E+02,0.197950969630443
8.10215E+02,0.214904256616659
8.12790E+02,0.247957067935113
8.15365E+02,0.310037809488963
8.17938E+02,0.383339431638005
8.20512E+02,0.485912916209293
8.23084E+02,0.708501036711793
8.25656E+02,0.930723258934016
8.28227E+02,0.936943529698743
8.30797E+02,0.662763751677033
8.33366E+02,0.36321502622271
8.35935E+02,0.19526771557507
8.38503E+02,0.118794974996951
8.41070E+02,0.0836687400902537
8.43637E+02,0.0707403341870954
8.46203E+02,0.0604951823393101
8.48768E+02,0.0578119282839372
8.51332E+02,0.0530552506403209
8.53896E+02,0.0492743017441147
8.56458E+02,0.0475667764361491
8.59021E+02,0.0453713867544826
8.61582E+02,0.0451274545676307
8.64143E+02,0.0459812172216122
8.66703E+02,0.0491523356506888
8.69262E+02,0.0441517258202206
8.71820E+02,0.0423222344188319
8.74378E+02,0.0419563361385541
8.76935E+02,0.0397609464568849
8.79491E+02,0.0397609464568849
8.82047E+02,0.0400048786437367
8.84602E+02,0.0374435906817897
8.87156E+02,0.034394438346139
8.89709E+02,0.0375655567752156
8.92262E+02,0.0373216245883638
8.94814E+02,0.0376875228686415
8.97365E+02,0.0345164044395649
8.99915E+02,0.0345164044395649
9.02465E+02,0.0311013538236365
9.05014E+02,0.0320770825710438
9.07563E+02,0.0358580314672528
9.10110E+02,0.0353701670935463
9.12657E+02,0.0335406756921576
9.15203E+02,0.0332967435053057
9.17748E+02,0.0370776924015119
9.20293E+02,0.0342724722527131
9.22837E+02,0.0335406756921576
9.25380E+02,0.0393950481766071
9.27923E+02,0.0375655567752156
9.30464E+02,0.0393950481766071
9.33006E+02,0.040980607391144
9.35546E+02,0.043663861446517
9.38085E+02,0.0443956580070725
9.40624E+02,0.0439077936333688
9.43162E+02,0.0464690815953158
9.45700E+02,0.0452494206610567
9.48237E+02,0.040980607391144
9.50773E+02,0.0454933528479085
9.53308E+02,0.0472008781558713
9.55842E+02,0.0440297597267947
9.58376E+02,0.0485425051835592
9.60909E+02,0.0454933528479085
9.63442E+02,0.0473228442492972
9.65973E+02,0.0429320648859615
9.68504E+02,0.0441517258202206
9.71035E+02,0.0451274545676307
9.73564E+02,0.0461031833150381
9.76093E+02,0.0463471155018899
9.78621E+02,0.0493962678375406
9.81148E+02,0.0559824368825456
9.83675E+02,0.0622027076472729
9.86201E+02,0.0708623002805214
9.88726E+02,0.0879375533601663
9.91251E+02,0.120380534211488
9.93774E+02,0.178924259055983
9.96297E+02,0.291376997194778
9.98820E+02,0.489937797292354
1.00134E+03,0.762775948286376
1.00386E+03,0.998658372972312
1.00638E+03,1
1.00890E+03,0.715940968410782
1.01142E+03,0.380656177582632
1.01394E+03,0.181363580924502
1.01646E+03,0.0998902305159172
1.01897E+03,0.0617148432735693
1.02149E+03,0.0551286742285642
1.02400E+03,0.042200268325406
1.02652E+03,0.0424442005122578
1.02903E+03,0.042200268325406
1.03155E+03,0.0361019636541046
1.03406E+03,0.0348823027198427
1.03657E+03,0.0392730820831812
1.03908E+03,0.0398829125503108
1.04159E+03,0.0317111842907661
1.04410E+03,0.0253689474326128
1.04661E+03,0.0325649469447502
1.04912E+03,0.0331747774118798
1.05162E+03,0.0304915233565069
1.05413E+03,0.0265886083668748
1.05664E+03,0.0284180997682635
1.05914E+03,0.0319551164776179
1.06165E+03,0.0328088791316021
1.06415E+03,0.0339065739724353
1.06665E+03,0.032930845225028
1.06916E+03,0.0324429808513216
1.07166E+03,0.0317111842907661
1.07416E+03,0.0293938285156709
1.07666E+03,0.029271862422245
1.07916E+03,0.0317111842907661
1.08166E+03,0.0289059641419672
1.08416E+03,0.0259787778997424
1.08665E+03,0.0323210147578956
1.08915E+03,0.0273204049274303
1.09165E+03,0.0254909135260388
1.09414E+03,0.032930845225028
1.09664E+03,0.0274423710208562
1.09913E+03,0.0240273204049278
1.10162E+03,0.0287839980485413
1.10412E+03,0.0317111842907661
1.10661E+03,0.0298816928893773
1.10910E+03,0.0326869130381762
1.11159E+03,0.029149896328819
1.11408E+03,0.027686303207708
1.11657E+03,0.027686303207708
1.11906E+03,0.0245151847786314
1.12155E+03,0.0240273204049278
1.12403E+03,0.0254909135260388
1.12652E+03,0.0247591169654833
1.12900E+03,0.0239053543115018
1.13149E+03,0.0247591169654833
1.13397E+03,0.0261007439931683
1.13646E+03,0.0246371508720573
1.13894E+03,0.0252469813391869
1.14142E+03,0.0235394560312241
1.14390E+03,0.0247591169654833
1.14638E+03,0.0274423710208562
1.14886E+03,0.0293938285156709
1.15134E+03,0.0273204049274303
1.15382E+03,0.0265886083668748
1.15630E+03,0.0246371508720573
1.15878E+03,0.0232955238443695
1.16125E+03,0.0217099646298326
1.16373E+03,0.0261007439931683
1.16620E+03,0.0289059641419672
1.16868E+03,0.0262227100865943
1.17115E+03,0.0220758629101103
1.17363E+03,0.0261007439931683
1.17610E+03,0.0296377607025255
1.17857E+03,0.0301256250762291
1.18104E+03,0.029149896328819
1.18351E+03,0.027686303207708
1.18598E+03,0.0307354555433587
1.18845E+03,0.0309793877302106
1.19092E+03,0.0311013538236365
1.19339E+03,0.0342724722527131
1.19585E+03,0.0398829125503108
1.19832E+03,0.0408586412977181
1.20078E+03,0.0445176241004984
1.20325E+03,0.0501280643980961
1.20571E+03,0.0563483351628234
1.20818E+03,0.0741553848030239
1.21064E+03,0.0861080619587748
1.21310E+03,0.10745212830833
1.21556E+03,0.124405415294549
1.21802E+03,0.130015855592144
1.22048E+03,0.134040736675204
1.22294E+03,0.126112940602511
1.22540E+03,0.102817416758142
1.22786E+03,0.0793999268203438
1.23031E+03,0.0631784363946831
1.23277E+03,0.0509818270520803
1.23523E+03,0.0432979631662392
1.23768E+03,0.0432979631662392
1.24014E+03,0.0390291498963294
1.24259E+03,0.0389071838029035
1.24504E+03,0.0423222344188319
1.24750E+03,0.0419563361385541
1.24995E+03,0.0371996584949379
1.25240E+03,0.0350042688132686
1.25485E+03,0.0363458958409564
1.25730E+03,0.0391511159897553
1.25975E+03,0.0382973533357711
1.26220E+03,0.0361019636541046
1.26464E+03,0.0398829125503108
1.26709E+03,0.0408586412977181
1.26954E+03,0.0406147091108663
1.27198E+03,0.0401268447371626
1.27443E+03,0.0398829125503108
1.27687E+03,0.0418343700451282
1.27931E+03,0.0378094889620674
1.28176E+03,0.0351262349066945
1.28420E+03,0.0350042688132686
1.28664E+03,0.0390291498963294
1.28908E+03,0.0362239297475305
1.29152E+03,0.0347603366264167
1.29396E+03,0.0334187095987317
1.29640E+03,0.0331747774118798
1.29884E+03,0.0290279302353931
1.30127E+03,0.0253689474326128
1.30371E+03,0.0325649469447502
1.30615E+03,0.0298816928893773
1.30858E+03,0.0285400658616895
1.31102E+03,0.0301256250762291
1.31345E+03,0.0312233199170624
1.31588E+03,0.0311013538236365
1.31832E+03,0.029271862422245
1.32075E+03,0.0339065739724353
1.32318E+03,0.0339065739724353
1.32561E+03,0.0389071838029035
1.32804E+03,0.0358580314672528
1.33047E+03,0.0354921331869722
1.33290E+03,0.0357360653738269
1.33533E+03,0.0353701670935463
1.33775E+03,0.0373216245883638
1.34018E+03,0.0393950481766071
1.34261E+03,0.0402488108305885
1.34503E+03,0.0425661666056837
1.34746E+03,0.0465910476887418
1.34988E+03,0.0474448103427232
1.35230E+03,0.0507378948652257
1.35473E+03,0.0574460300036594
1.35715E+03,0.0619587754604211
1.35957E+03,0.0613489449932915
1.36199E+03,0.0648859617026459
1.36441E+03,0.0679351140382966
1.36683E+03,0.0702524698133918
1.36925E+03,0.0811074521283067
1.37166E+03,0.0830589096231241
1.37408E+03,0.0828149774362723
1.37650E+03,0.079155994633492
1.37891E+03,0.0903768752286846
1.38133E+03,0.0983046713013776
1.38374E+03,0.115135992194171
1.38616E+03,0.119526771557506
1.38857E+03,0.123551652640564
1.39098E+03,0.102939382851568
1.39339E+03,0.0945237224051713
1.39580E+03,0.0837907061836796
1.39822E+03,0.0761068422978413
1.40063E+03,0.0748871813635794
1.40303E+03,0.0730576899621906
1.40544E+03,0.0779363336992301
1.40785E+03,0.0870837907061821
1.41026E+03,0.099158433955359
1.41266E+03,0.10525673862666
1.41507E+03,0.115623856567874
1.41747E+03,0.130137821685572
1.41988E+03,0.145749481644104
1.42228E+03,0.156604463959018
1.42469E+03,0.158555921453836
1.42709E+03,0.160263446761799
1.42949E+03,0.170508598609587
1.43189E+03,0.184534699353578
1.43429E+03,0.199658494938406
1.43669E+03,0.214538358336382
1.43909E+03,0.231247713135749
1.44149E+03,0.262592999146237
1.44389E+03,0.29747530186608
1.44628E+03,0.328942553969997
1.44868E+03,0.376997194779849
1.45108E+03,0.407732650323211
1.45347E+03,0.429808513233321
1.45587E+03,0.455421392852786
1.45826E+03,0.462495426271497
1.46065E+03,0.47310647639956
1.46305E+03,0.491401390413465
1.46544E+03,0.468349798755944
1.46783E+03,0.398707159409685
1.47022E+03,0.318453469935357
1.47261E+03,0.2432003902915
1.47500E+03,0.180753750457372
1.47739E+03,0.138187583851688
1.47977E+03,0.11794121234297
1.48216E+03,0.0961092816197083
1.48455E+03,0.0814733504085872
1.48693E+03,0.0728137577753388
1.48932E+03,0.0650079277960718
1.49170E+03,0.0641541651420904
1.49409E+03,0.0661056226369078
1.49647E+03,0.06476399560922
1.49885E+03,0.0617148432735693
1.50124E+03,0.0586656909379186
1.50362E+03,0.0611050128064397
1.50600E+03,0.0623246737406989
1.50838E+03,0.0619587754604211
1.51076E+03,0.0634223685815349
1.51314E+03,0.0639102329552386
1.51551E+03,0.0674472496645929
1.51789E+03,0.0728137577753388
1.52027E+03,0.0747652152701535
1.52264E+03,0.0818392486888649
1.52502E+03,0.0847664349310897
1.52739E+03,0.0911086717892429
1.52977E+03,0.103915111598975
1.53214E+03,0.12160019514575
1.53451E+03,0.140748871813635
1.53689E+03,0.166239785339674
1.53926E+03,0.203683376021467
1.54163E+03,0.238687644834735
1.54400E+03,0.244054152945481
1.54637E+03,0.242712525917793
1.54874E+03,0.210635443346749
1.55111E+03,0.196243444322477
1.55347E+03,0.16367849737773
1.55584E+03,0.137211855104281
1.55821E+03,0.125625076228808
1.56057E+03,0.123429686547139
1.56294E+03,0.112452738138798
1.56530E+03,0.110745212830832
1.56766E+03,0.114160263446761
1.57003E+03,0.114526161727038
1.57239E+03,0.116477619221856
1.57475E+03,0.116721551408708
1.57711E+03,0.119648737650932
1.57947E+03,0.115501890474448
1.58183E+03,0.110989145017684
1.58419E+03,0.115623856567874
1.58655E+03,0.11635565312843
1.58891E+03,0.116721551408708
1.59127E+03,0.12586900841566
1.59362E+03,0.131357482619831
1.59598E+03,0.13904134650567
1.59833E+03,0.151481888035127
1.60069E+03,0.167825344554214
1.60304E+03,0.191242834492012
1.60540E+03,0.217099646298328
1.60775E+03,0.240395170142701
1.61010E+03,0.27478960848884
1.61245E+03,0.28796194657885
1.61480E+03,0.27844859129162
1.61715E+03,0.260519575557994
1.61950E+03,0.214050493962678
1.62185E+03,0.158190023173558
1.62420E+03,0.127332601536773
1.62655E+03,0.100378094889621
1.62889E+03,0.0793999268203438
1.63124E+03,0.0715940968410769
1.63359E+03,0.062080741553847
1.63593E+03,0.0578119282839372
1.63828E+03,0.0481766069032814
1.64062E+03,0.0470789120624454
1.64296E+03,0.0478107086230037
1.64530E+03,0.0425661666056837
1.64765E+03,0.0413465056714218
1.64999E+03,0.0417124039517023
1.65233E+03,0.0387852177094775
1.65467E+03,0.0397609464568849
1.65701E+03,0.0385412855226229
1.65935E+03,0.0335406756921576
1.66168E+03,0.0306134894499328
1.66402E+03,0.0336626417855835
1.66636E+03,0.0391511159897553
1.66869E+03,0.0373216245883638
1.67103E+03,0.0350042688132686
1.67336E+03,0.0362239297475305
1.67570E+03,0.0378094889620674
1.67803E+03,0.0367117941212342
1.68036E+03,0.0331747774118798
1.68270E+03,0.0351262349066945
1.68503E+03,0.0380534211489193
1.68736E+03,0.0375655567752156
1.68969E+03,0.0364678619343824
1.69202E+03,0.0434199292596651
1.69435E+03,0.0434199292596651
1.69668E+03,0.0417124039517023
1.69900E+03,0.0475667764361491
1.70133E+03,0.0439077936333688
1.70366E+03,0.0419563361385541
1.70598E+03,0.0453713867544826
1.70831E+03,0.0524454201731913
1.71063E+03,0.0493962678375406
1.71296E+03,0.047688742529575
1.71528E+03,0.0367117941212342
1.71760E+03,0.0370776924015119
1.71993E+03,0.0392730820831812
1.72225E+03,0.0345164044395649
1.72457E+03,0.0359799975606787
1.72689E+03,0.0361019636541046
1.72921E+03,0.0302475911696551
1.73153E+03,0.0300036589828032
1.73385E+03,0.027686303207708
1.73616E+03,0.0250030491523351
1.73848E+03,0.0242712525917796
1.74080E+03,0.0234174899377982
1.74311E+03,0.0239053543115018
1.74543E+03,0.0243932186852055
1.74774E+03,0.0230515916575177
1.75006E+03,0.02366142212465
1.75237E+03,0.0234174899377982
1.75468E+03,0.0228076594706658
1.75699E+03,0.0202463715087188
1.75931E+03,0.0134162702768619
1.76162E+03,0.0178070496402005
1.76393E+03,0.0195145749481633
1.76624E+03,0.0206122697889993
1.76855E+03,0.01841688010733
1.77085E+03,0.0215879985364067
1.77316E+03,0.0247591169654833
1.77547E+03,0.0197585071350151
1.77777E+03,0.0241492864983537
1.78008E+03,0.0163434565190867
1.78239E+03,0.0189047444810337
1.78469E+03,0.0229296255640917
1.78699E+03,0.0176850835467746
1.78930E+03,0.0201244054152929
1.79160E+03,0.0150018294914016
1.79390E+03,0.0142700329308461
1.79620E+03,0.0126844737163064
1.79850E+03,0.0112208805951954
1.80080E+03,0.0204903036955734
1.80310E+03,0.0160995243322349
1.80540E+03,0.0204903036955734
1.80770E+03,0.0213440663495548
1.81000E+03,0.0221978290035362
1.81230E+03,0.0202463715087188
1.81459E+03,0.0203683376021475
1.81689E+03,0.0190267105744596
1.81918E+03,0.0206122697889993
1.82148E+03,0.0235394560312241
1.82377E+03,0.0230515916575177
1.82606E+03,0.021100134162703
1.82836E+03,0.0191486766678856
1.83065E+03,0.0186608122941819
1.83294E+03,0.018538846200756
1.83523E+03,0.018538846200756
1.83752E+03,0.0164654226125126
1.83981E+03,0.0168313208927904
1.84210E+03,0.0140261007439915
1.84439E+03,0.01841688010733
1.84668E+03,0.0270764727405785
1.84896E+03,0.0190267105744596
1.85125E+03,0.0163434565190867
1.85354E+03,0.0164654226125126
1.85582E+03,0.0153677277716794
1.85811E+03,0.0206122697889993
1.86039E+03,0.0197585071350151
1.86267E+03,0.0230515916575177
1.86496E+03,0.0207342358824252
1.86724E+03,0.015855592145383
1.86952E+03,0.0160995243322349
1.87180E+03,0.0208562019758512
1.87408E+03,0.020002439321867
1.87636E+03,0.0197585071350151
1.87864E+03,0.0237833882180759
1.88092E+03,0.0239053543115018
1.88320E+03,0.0179290157336264
1.88547E+03,0.0252469813391869
1.88775E+03,0.025125015245761
1.89003E+03,0.0181729479204782
1.89230E+03,0.025125015245761
1.89458E+03,0.0186608122941819
1.89685E+03,0.0209781680692771
1.89913E+03,0.0197585071350151
1.90140E+03,0.0179290157336264
1.90367E+03,0.0174411513599227
1.90594E+03,0.0171972191730681
1.90821E+03,0.0180509818270523
1.91048E+03,0.0193926088547374
1.91275E+03,0.0160995243322349
1.91502E+03,0.0140261007439915
1.91729E+03,0.0154896938651053
1.91956E+03,0.0136602024637138
1.92183E+03,0.0160995243322349
1.92410E+03,0.0164654226125126
1.92636E+03,0.0165873887059385
1.92863E+03,0.0191486766678856
1.93089E+03,0.0164654226125126
1.93316E+03,0.0181729479204782
1.93542E+03,0.0180509818270523
1.93768E+03,0.0173191852664968
1.93995E+03,0.0164654226125126
1.94221E+03,0.0123185754360287
1.94447E+03,0.0186608122941819
1.94673E+03,0.0204903036955734
1.94899E+03,0.0213440663495548
1.95125E+03,0.0215879985364067
1.95351E+03,0.0217099646298326
1.95577E+03,0.0163434565190867
1.95803E+03,0.0170752530796422
1.96028E+03,0.0180509818270523
1.96254E+03,0.0169532869862163
1.96480E+03,0.0168313208927904
1.96705E+03,0.0136602024637138
1.96931E+03,0.015855592145383
1.97156E+03,0.0190267105744596
1.97381E+03,0.0226856933772399
1.97607E+03,0.0203683376021475
1.97832E+03,0.0160995243322349
1.98057E+03,0.0130503719965842
1.98282E+03,0.0140261007439915
1.98507E+03,0.0128064398097323
1.98732E+03,0.014391999024272
1.98957E+03,0.0196365410415892
1.99182E+03,0.0181729479204782
1.99407E+03,0.0157336260519571
1.99632E+03,0.013294304183436
1.99856E+03,0.0108549823149149
2.00081E+03,0.014391999024272
2.00306E+03,0.0174411513599227
2.00530E+03,0.0137821685571397
2.00754E+03,0.0101231857543594
2.00979E+03,0.0137821685571397
2.01203E+03,0.0150018294914016
2.01427E+03,0.0156116599585312
2.01652E+03,0.0141480668374174
2.01876E+03,0.0102451518477853
2.02100E+03,0.0129284059031583
2.02324E+03,0.0195145749481633
2.02548E+03,0.0169532869862163
2.02772E+03,0.0119526771557509
2.02996E+03,0.0176850835467746
2.03220E+03,0.0130503719965842
2.03443E+03,0.0145139651176979
2.03667E+03,0.0178070496402005
2.03891E+03,0.0145139651176979
2.04114E+03,0.0171972191730681
2.04338E+03,0.0119526771557509
2.04561E+03,0.0189047444810337
2.04784E+03,0.0178070496402005
2.05008E+03,0.0162214904256608
2.05231E+03,0.0182949140139041
2.05454E+03,0.011830711062325
2.05677E+03,0.0174411513599227
2.05900E+03,0.0113428466886213
2.06123E+03,0.0152457616782534
2.06346E+03,0.0174411513599227
2.06569E+03,0.0135382363702878
2.06792E+03,0.0152457616782534
2.07015E+03,0.0167093547993644
2.07238E+03,0.0139041346505656
2.07460E+03,0.0120746432491768
2.07683E+03,0.0103671179412112
2.07905E+03,0.0152457616782534
2.08128E+03,0.0146359312111239
2.08350E+03,0.0148798633979757
2.08573E+03,0.0176850835467746
2.08795E+03,0.0146359312111239
2.09017E+03,0.0130503719965842
2.09239E+03,0.0137821685571397
